booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km
14996,2024-07-27,06:20:00,Bengaluru,Railway Station,Railway Station,Bike,5.02,137.7,4.35,3.87,Cash,14.53,Completed,0,0,,,2024-07-27 06:20:00,0,1,6,5,1,0,27.43027888446215
14997,2024-07-27,06:40:00,Hyderabad,Tech Park,Railway Station,Mini,3.93,115.35,4.32,4.23,Wallet,2.35,Cancelled,0,0,Driver not moving,Customer changed plans,2024-07-27 06:40:00,1,0,6,5,1,0,29.351145038167935
14998,2024-07-27,07:00:00,Pune,University,Tech Park,Auto,5.97,128.23,4.7,3.92,Card,1.39,Completed,0,0,,,2024-07-27 07:00:00,0,1,7,5,1,0,21.479061976549414
14999,2024-07-27,07:20:00,Bengaluru,Residential,Mall,Mini,7.39,188.67,3.45,3.64,Card,8.96,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-07-27 07:20:00,1,0,7,5,1,0,25.53044654939107
15000,2024-07-27,07:40:00,Delhi,Airport,Market,Prime Sedan,1.45,70.47,4.31,4.02,Cash,2.86,Completed,0,0,,,2024-07-27 07:40:00,0,1,7,5,1,0,48.6
15001,2024-07-27,08:00:00,Bengaluru,Mall,Railway Station,SUV,7.37,224.92,4.17,3.93,Card,4.66,Cancelled,1,0,Driver asked to cancel,Long wait time,2024-07-27 08:00:00,1,0,8,5,1,1,30.51831750339213
15002,2024-07-27,08:20:00,Bengaluru,Mall,Market,Prime Sedan,0.98,100.12,3.98,4.2,Wallet,6.47,Cancelled,1,0,Long wait time,Driver asked to cancel,2024-07-27 08:20:00,1,0,8,5,1,1,102.16326530612245
15003,2024-07-27,08:40:00,Mumbai,Market,Residential,Bike,21.6,419.98,4.63,4.38,Card,3.28,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-07-27 08:40:00,1,0,8,5,1,1,19.44351851851852
15004,2024-07-27,09:00:00,Hyderabad,Railway Station,Residential,Mini,15.84,376.27,4.44,5.0,Wallet,5.66,Completed,0,0,,,2024-07-27 09:00:00,0,1,9,5,1,1,23.75441919191919
15005,2024-07-27,09:20:00,Hyderabad,Railway Station,Residential,Mini,8.48,273.91,4.32,4.4,UPI,5.82,Cancelled,0,0,Driver not moving,Driver asked to cancel,2024-07-27 09:20:00,1,0,9,5,1,1,32.300707547169814
15006,2024-07-27,09:40:00,Mumbai,Hospital,Hospital,Mini,1.73,104.54,4.04,4.31,Cash,1.62,Completed,0,0,,,2024-07-27 09:40:00,0,1,9,5,1,1,60.42774566473989
15007,2024-07-27,10:00:00,Mumbai,Railway Station,Mall,Auto,12.93,289.86,4.66,4.15,Wallet,1.79,Cancelled,0,0,Driver not moving,Driver not moving,2024-07-27 10:00:00,1,0,10,5,1,1,22.417633410672856
15008,2024-07-27,10:20:00,Chennai,Residential,Residential,Bike,5.43,129.06,3.69,3.61,Wallet,16.14,Cancelled,0,1,Driver asked to cancel,Long wait time,2024-07-27 10:20:00,1,0,10,5,1,1,23.767955801104975
15009,2024-07-27,10:40:00,Mumbai,Tech Park,University,Mini,14.99,360.78,4.69,4.4,Cash,8.32,Cancelled,0,0,Driver not moving,Driver not moving,2024-07-27 10:40:00,1,0,10,5,1,1,24.068045363575713
15010,2024-07-27,11:00:00,Chennai,Hospital,Hospital,Bike,13.47,199.32,4.04,3.94,Cash,8.74,Cancelled,1,1,Customer changed plans,Long wait time,2024-07-27 11:00:00,1,0,11,5,1,0,14.797327394209352
15011,2024-07-27,11:20:00,Pune,Market,Residential,Mini,5.92,130.02,4.22,4.26,UPI,3.89,Completed,0,0,,,2024-07-27 11:20:00,0,1,11,5,1,0,21.96283783783784
15012,2024-07-27,11:40:00,Pune,University,Hospital,Mini,6.96,161.99,4.81,4.08,Card,1.02,Completed,0,0,,,2024-07-27 11:40:00,0,1,11,5,1,0,23.274425287356323
15013,2024-07-27,12:00:00,Pune,Market,University,Mini,4.02,103.88,4.79,3.01,Card,5.78,Completed,0,0,,,2024-07-27 12:00:00,0,1,12,5,1,0,25.8407960199005
15014,2024-07-27,12:20:00,Pune,Tech Park,Railway Station,Bike,1.84,79.58,4.46,4.12,Cash,6.01,Completed,0,0,,,2024-07-27 12:20:00,0,1,12,5,1,0,43.25
15015,2024-07-27,12:40:00,Hyderabad,Mall,University,Prime Sedan,7.27,188.77,4.46,4.08,UPI,9.28,Cancelled,1,1,Customer changed plans,Driver asked to cancel,2024-07-27 12:40:00,1,0,12,5,1,0,25.965612104539204
15016,2024-07-27,13:00:00,Pune,Market,Mall,Prime Sedan,11.67,234.81,4.25,4.54,Cash,6.04,Completed,0,0,,,2024-07-27 13:00:00,0,1,13,5,1,0,20.12082262210797
15017,2024-07-27,13:20:00,Mumbai,Residential,University,Prime Sedan,7.9,164.37,4.68,4.64,UPI,10.9,Cancelled,0,1,Long wait time,High fare,2024-07-27 13:20:00,1,0,13,5,1,0,20.80632911392405
15018,2024-07-27,13:40:00,Bengaluru,Residential,Tech Park,Mini,6.7,127.72,4.53,4.48,Card,1.63,Completed,0,0,,,2024-07-27 13:40:00,0,1,13,5,1,0,19.062686567164178
15019,2024-07-27,14:00:00,Mumbai,Airport,Railway Station,Bike,10.68,221.4,4.58,4.04,Card,1.9,Completed,0,0,,,2024-07-27 14:00:00,0,1,14,5,1,0,20.730337078651687
15020,2024-07-27,14:20:00,Bengaluru,Airport,Railway Station,Prime Sedan,6.55,142.72,3.99,4.46,Cash,5.9,Completed,0,0,,,2024-07-27 14:20:00,0,1,14,5,1,0,21.789312977099236
15021,2024-07-27,14:40:00,Delhi,Hospital,Railway Station,Bike,8.49,176.41,4.41,4.05,Card,8.11,Cancelled,1,0,Driver not moving,Customer changed plans,2024-07-27 14:40:00,1,0,14,5,1,0,20.77856301531213
15022,2024-07-27,15:00:00,Mumbai,Residential,Tech Park,Bike,5.76,159.66,4.3,4.3,UPI,3.68,Cancelled,1,0,Driver asked to cancel,Driver not moving,2024-07-27 15:00:00,1,0,15,5,1,0,27.71875
15023,2024-07-27,15:20:00,Pune,Airport,Railway Station,Bike,7.15,152.35,4.07,4.79,Cash,1.6,Completed,0,0,,,2024-07-27 15:20:00,0,1,15,5,1,0,21.307692307692307
15024,2024-07-27,15:40:00,Delhi,Market,Tech Park,Bike,2.68,75.83,4.34,4.37,UPI,6.55,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-07-27 15:40:00,1,0,15,5,1,0,28.294776119402982
15025,2024-07-27,16:00:00,Mumbai,Hospital,Hospital,Auto,4.44,109.77,4.86,5.0,Wallet,8.29,Completed,0,0,,,2024-07-27 16:00:00,0,1,16,5,1,0,24.72297297297297
15026,2024-07-27,16:20:00,Bengaluru,Market,Mall,Auto,21.19,356.57,4.53,4.69,UPI,11.63,Completed,0,0,,,2024-07-27 16:20:00,0,1,16,5,1,0,16.827277017461064
15027,2024-07-27,16:40:00,Hyderabad,Railway Station,Airport,Mini,2.41,71.27,4.31,3.86,UPI,1.54,Completed,0,0,,,2024-07-27 16:40:00,0,1,16,5,1,0,29.572614107883815
15028,2024-07-27,17:00:00,Mumbai,Hospital,Mall,SUV,22.14,563.51,4.21,4.1,UPI,9.62,Completed,0,0,,,2024-07-27 17:00:00,0,1,17,5,1,1,25.45212285456188
15029,2024-07-27,17:20:00,Chennai,Tech Park,Market,SUV,8.26,161.48,4.2,4.08,Cash,3.15,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel,2024-07-27 17:20:00,1,0,17,5,1,1,19.54963680387409
15030,2024-07-27,17:40:00,Hyderabad,Tech Park,Airport,SUV,1.8,74.4,4.41,4.13,Cash,10.08,Completed,0,0,,,2024-07-27 17:40:00,0,1,17,5,1,1,41.333333333333336
15031,2024-07-27,18:00:00,Pune,Mall,Airport,Bike,13.17,317.04,4.33,4.39,Wallet,20.75,Completed,0,0,,,2024-07-27 18:00:00,0,1,18,5,1,1,24.072892938496583
15032,2024-07-27,18:20:00,Chennai,Market,Railway Station,Prime Sedan,2.3,126.45,4.74,3.76,UPI,5.26,Completed,0,0,,,2024-07-27 18:20:00,0,1,18,5,1,1,54.978260869565226
15033,2024-07-27,18:40:00,Hyderabad,Market,Tech Park,SUV,12.35,307.4,4.2,4.08,Wallet,3.16,Completed,0,0,,,2024-07-27 18:40:00,0,1,18,5,1,1,24.89068825910931
15034,2024-07-27,19:00:00,Delhi,Market,Mall,Bike,9.88,288.79,4.71,4.02,Card,4.94,Completed,0,0,,,2024-07-27 19:00:00,0,1,19,5,1,1,29.229757085020243
15035,2024-07-27,19:20:00,Mumbai,Market,Airport,Bike,7.86,172.17,4.18,4.15,UPI,7.77,Cancelled,0,1,Customer changed plans,Long wait time,2024-07-27 19:20:00,1,0,19,5,1,1,21.904580152671752
15036,2024-07-27,19:40:00,Pune,Railway Station,Hospital,Mini,9.06,213.85,4.73,4.97,UPI,1.07,Cancelled,0,0,Driver not moving,High fare,2024-07-27 19:40:00,1,0,19,5,1,1,23.603752759381898
15037,2024-07-27,20:00:00,Bengaluru,Railway Station,Tech Park,Prime Sedan,9.4,261.68,5.0,4.01,UPI,5.1,Cancelled,0,0,Driver asked to cancel,Customer changed plans,2024-07-27 20:00:00,1,0,20,5,1,1,27.838297872340426
15038,2024-07-27,20:20:00,Chennai,Airport,Tech Park,Bike,6.38,168.84,5.0,3.74,Card,3.28,Cancelled,1,1,Driver asked to cancel,Long wait time,2024-07-27 20:20:00,1,0,20,5,1,1,26.46394984326019
15039,2024-07-27,20:40:00,Mumbai,Residential,Mall,Auto,23.18,397.44,4.78,4.77,Wallet,1.7,Cancelled,0,0,Long wait time,Driver not moving,2024-07-27 20:40:00,1,0,20,5,1,1,17.1458153580673
15040,2024-07-27,21:00:00,Chennai,Railway Station,Railway Station,Prime Sedan,17.71,337.72,5.0,4.41,Wallet,5.93,Cancelled,1,0,High fare,Driver not moving,2024-07-27 21:00:00,1,0,21,5,1,1,19.069452286843593
15041,2024-07-27,21:20:00,Mumbai,Market,Railway Station,Prime Sedan,12.83,260.93,4.01,4.97,Wallet,11.81,Cancelled,1,1,Long wait time,Customer changed plans,2024-07-27 21:20:00,1,0,21,5,1,1,20.337490257209666
15042,2024-07-27,21:40:00,Pune,Railway Station,Tech Park,Mini,5.77,166.39,4.03,3.89,Wallet,2.92,Completed,0,0,,,2024-07-27 21:40:00,0,1,21,5,1,1,28.837088388214905
15043,2024-07-27,22:00:00,Bengaluru,University,Railway Station,Mini,5.36,130.66,4.4,4.26,Wallet,7.35,Completed,0,0,,,2024-07-27 22:00:00,0,1,22,5,1,0,24.376865671641788
15044,2024-07-27,22:20:00,Pune,Hospital,Mall,Auto,9.37,154.89,4.57,4.34,Card,7.91,Completed,0,0,,,2024-07-27 22:20:00,0,1,22,5,1,0,16.53041622198506
15045,2024-07-27,22:40:00,Chennai,Market,Railway Station,Mini,5.4,113.71,4.33,4.53,Cash,6.24,Completed,0,0,,,2024-07-27 22:40:00,0,1,22,5,1,0,21.057407407407403
15046,2024-07-27,23:00:00,Hyderabad,Tech Park,Market,Mini,6.42,158.02,4.4,4.77,Cash,1.0,Completed,0,0,,,2024-07-27 23:00:00,0,1,23,5,1,0,24.613707165109037
15047,2024-07-27,23:20:00,Bengaluru,Airport,Tech Park,Mini,12.99,238.46,4.69,3.96,Wallet,3.81,Completed,0,0,,,2024-07-27 23:20:00,0,1,23,5,1,0,18.357197844495765
15048,2024-07-27,23:40:00,Hyderabad,Railway Station,Airport,Prime Sedan,18.15,341.44,4.29,4.12,Wallet,1.95,Cancelled,1,1,Long wait time,Driver asked to cancel,2024-07-27 23:40:00,1,0,23,5,1,0,18.812121212121212
15049,2024-07-28,00:00:00,Chennai,Market,Airport,Bike,9.52,183.28,4.16,3.67,Card,11.0,Cancelled,0,0,Long wait time,Customer changed plans,2024-07-28 00:00:00,1,0,0,6,1,0,19.252100840336137
15050,2024-07-28,00:20:00,Delhi,Hospital,Airport,Mini,8.67,216.02,4.53,4.06,Card,2.96,Completed,0,0,,,2024-07-28 00:20:00,0,1,0,6,1,0,24.915801614763552
15051,2024-07-28,00:40:00,Bengaluru,Residential,Residential,Auto,1.72,68.29,4.47,5.0,UPI,8.86,Completed,0,0,,,2024-07-28 00:40:00,0,1,0,6,1,0,39.70348837209303
15052,2024-07-28,01:00:00,Mumbai,Market,Railway Station,Prime Sedan,12.57,231.91,4.2,4.02,UPI,4.0,Completed,0,0,,,2024-07-28 01:00:00,0,1,1,6,1,0,18.44948289578361
15053,2024-07-28,01:20:00,Chennai,Mall,Airport,Bike,13.52,307.04,4.2,4.06,Wallet,4.69,Cancelled,1,1,Driver asked to cancel,Long wait time,2024-07-28 01:20:00,1,0,1,6,1,0,22.710059171597635
15054,2024-07-28,01:40:00,Chennai,University,Residential,Mini,15.67,341.5,4.57,4.81,UPI,7.33,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-07-28 01:40:00,1,0,1,6,1,0,21.79323548181238
15055,2024-07-28,02:00:00,Bengaluru,Market,Hospital,Auto,32.8,635.45,4.11,4.62,UPI,1.71,Cancelled,1,0,Customer changed plans,Driver asked to cancel,2024-07-28 02:00:00,1,0,2,6,1,0,19.3734756097561
15056,2024-07-28,02:20:00,Hyderabad,Airport,Airport,Mini,5.22,131.9,3.85,3.94,Cash,4.83,Cancelled,1,0,Long wait time,High fare,2024-07-28 02:20:00,1,0,2,6,1,0,25.268199233716476
15057,2024-07-28,02:40:00,Chennai,University,Residential,Prime Sedan,19.79,389.29,3.88,4.4,UPI,2.97,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-07-28 02:40:00,1,0,2,6,1,0,19.671045982819606
15058,2024-07-28,03:00:00,Chennai,Hospital,Mall,Prime Sedan,18.5,314.68,3.92,5.0,Card,10.42,Cancelled,0,1,Driver asked to cancel,Customer changed plans,2024-07-28 03:00:00,1,0,3,6,1,0,17.00972972972973
15059,2024-07-28,03:20:00,Chennai,Market,Hospital,Prime Sedan,8.78,158.46,3.93,5.0,Cash,14.52,Completed,0,0,,,2024-07-28 03:20:00,0,1,3,6,1,0,18.047835990888384
15060,2024-07-28,03:40:00,Chennai,Hospital,Hospital,Mini,2.32,89.49,4.5,4.65,Wallet,9.98,Completed,0,0,,,2024-07-28 03:40:00,0,1,3,6,1,0,38.57327586206897
15061,2024-07-28,04:00:00,Bengaluru,Market,Railway Station,Prime Sedan,17.09,362.07,4.24,3.86,Cash,14.32,Completed,0,0,,,2024-07-28 04:00:00,0,1,4,6,1,0,21.186073727325923
15062,2024-07-28,04:20:00,Bengaluru,Tech Park,Tech Park,Prime Sedan,20.2,382.48,4.57,4.24,Card,1.34,Cancelled,1,0,High fare,High fare,2024-07-28 04:20:00,1,0,4,6,1,0,18.934653465346535
15063,2024-07-28,04:40:00,Pune,University,Hospital,Prime Sedan,3.02,105.15,4.4,4.13,Wallet,4.31,Completed,0,0,,,2024-07-28 04:40:00,0,1,4,6,1,0,34.81788079470199
15064,2024-07-28,05:00:00,Pune,Hospital,Railway Station,Bike,11.83,278.41,4.34,4.99,UPI,5.64,Completed,0,0,,,2024-07-28 05:00:00,0,1,5,6,1,0,23.53423499577346
15065,2024-07-28,05:20:00,Pune,Hospital,Airport,Auto,8.32,185.27,4.42,3.82,Cash,2.24,Completed,0,0,,,2024-07-28 05:20:00,0,1,5,6,1,0,22.268028846153847
15066,2024-07-28,05:40:00,Chennai,Residential,Mall,Mini,8.0,197.66,4.61,3.77,UPI,8.63,Cancelled,1,0,Driver not moving,Driver not moving,2024-07-28 05:40:00,1,0,5,6,1,0,24.7075
15067,2024-07-28,06:00:00,Delhi,Railway Station,Residential,Auto,1.8,77.03,4.1,3.72,Card,10.23,Completed,0,0,,,2024-07-28 06:00:00,0,1,6,6,1,0,42.794444444444444
15068,2024-07-28,06:20:00,Hyderabad,Market,Market,Prime Sedan,16.81,345.69,4.53,3.6,Cash,7.48,Cancelled,0,1,Driver not moving,Customer changed plans,2024-07-28 06:20:00,1,0,6,6,1,0,20.564544913741823
15069,2024-07-28,06:40:00,Delhi,Tech Park,Market,Mini,5.81,132.9,4.48,4.24,Cash,3.19,Completed,0,0,,,2024-07-28 06:40:00,0,1,6,6,1,0,22.87435456110155
15070,2024-07-28,07:00:00,Mumbai,Railway Station,Railway Station,SUV,25.26,592.39,4.71,3.97,Card,2.43,Cancelled,0,1,High fare,Driver asked to cancel,2024-07-28 07:00:00,1,0,7,6,1,0,23.451702296120345
15071,2024-07-28,07:20:00,Pune,University,Residential,Mini,6.74,138.61,3.64,3.5,UPI,10.84,Completed,0,0,,,2024-07-28 07:20:00,0,1,7,6,1,0,20.565281899109795
15072,2024-07-28,07:40:00,Hyderabad,Market,Residential,Auto,5.24,115.11,4.56,3.87,Card,3.29,Completed,0,0,,,2024-07-28 07:40:00,0,1,7,6,1,0,21.967557251908396
15073,2024-07-28,08:00:00,Pune,University,Railway Station,Bike,5.71,183.34,4.52,4.33,Wallet,13.63,Cancelled,0,1,Long wait time,Driver not moving,2024-07-28 08:00:00,1,0,8,6,1,1,32.10858143607706
15074,2024-07-28,08:20:00,Delhi,Hospital,Railway Station,Auto,7.0,203.87,4.1,4.45,Card,2.02,Completed,0,0,,,2024-07-28 08:20:00,0,1,8,6,1,1,29.124285714285715
15075,2024-07-28,08:40:00,Hyderabad,Airport,Residential,Auto,6.85,232.78,4.17,3.82,Card,11.89,Cancelled,0,1,High fare,Customer changed plans,2024-07-28 08:40:00,1,0,8,6,1,1,33.98248175182482
15076,2024-07-28,09:00:00,Delhi,Mall,Market,Auto,16.85,252.08,4.09,3.65,Cash,3.02,Cancelled,1,0,Driver not moving,Driver not moving,2024-07-28 09:00:00,1,0,9,6,1,1,14.960237388724035
15077,2024-07-28,09:20:00,Mumbai,Residential,Airport,Mini,6.8,209.73,4.22,4.78,Cash,3.1,Cancelled,0,0,Long wait time,Driver asked to cancel,2024-07-28 09:20:00,1,0,9,6,1,1,30.84264705882353
15078,2024-07-28,09:40:00,Pune,Hospital,Airport,Bike,18.69,397.52,4.6,3.96,Cash,1.0,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-07-28 09:40:00,1,0,9,6,1,1,21.269127875869447
15079,2024-07-28,10:00:00,Chennai,Airport,Mall,Bike,16.59,427.56,4.17,5.0,Wallet,1.72,Cancelled,1,1,Driver not moving,Customer changed plans,2024-07-28 10:00:00,1,0,10,6,1,1,25.772151898734176
15080,2024-07-28,10:20:00,Chennai,Residential,Residential,Auto,15.14,278.44,4.9,4.32,Card,7.74,Completed,0,0,,,2024-07-28 10:20:00,0,1,10,6,1,1,18.39101717305152
15081,2024-07-28,10:40:00,Delhi,Mall,University,Auto,13.4,325.15,3.99,3.35,UPI,8.75,Completed,0,0,,,2024-07-28 10:40:00,0,1,10,6,1,1,24.264925373134325
15082,2024-07-28,11:00:00,Hyderabad,Mall,Railway Station,Bike,3.41,95.88,3.68,3.89,Cash,40.0,Cancelled,0,0,Customer changed plans,Long wait time,2024-07-28 11:00:00,1,0,11,6,1,0,28.11730205278592
15083,2024-07-28,11:20:00,Delhi,University,Hospital,Mini,14.01,237.74,3.98,4.2,Wallet,8.23,Completed,0,0,,,2024-07-28 11:20:00,0,1,11,6,1,0,16.969307637401858
15084,2024-07-28,11:40:00,Pune,Mall,University,SUV,16.63,398.72,4.28,4.54,Cash,9.95,Cancelled,0,0,Long wait time,Driver not moving,2024-07-28 11:40:00,1,0,11,6,1,0,23.975947083583886
15085,2024-07-28,12:00:00,Hyderabad,Residential,Airport,Auto,19.44,400.15,4.43,3.69,Wallet,3.0,Cancelled,1,0,Long wait time,High fare,2024-07-28 12:00:00,1,0,12,6,1,0,20.58384773662551
15086,2024-07-28,12:20:00,Bengaluru,Railway Station,Mall,Mini,1.91,82.43,4.47,4.16,Wallet,3.08,Completed,0,0,,,2024-07-28 12:20:00,0,1,12,6,1,0,43.15706806282723
15087,2024-07-28,12:40:00,Bengaluru,Tech Park,Railway Station,Bike,16.09,255.42,3.94,3.84,Cash,5.27,Cancelled,0,0,Driver not moving,Long wait time,2024-07-28 12:40:00,1,0,12,6,1,0,15.874456183965195
15088,2024-07-28,13:00:00,Pune,Tech Park,Railway Station,Auto,1.97,84.56,4.31,4.54,UPI,4.93,Completed,0,0,,,2024-07-28 13:00:00,0,1,13,6,1,0,42.923857868020306
15089,2024-07-28,13:20:00,Mumbai,Airport,Airport,Bike,12.25,251.69,4.22,3.64,UPI,6.59,Cancelled,0,0,Long wait time,Driver not moving,2024-07-28 13:20:00,1,0,13,6,1,0,20.54612244897959
15090,2024-07-28,13:40:00,Delhi,Hospital,Airport,Mini,10.89,244.32,4.8,4.23,Cash,1.15,Completed,0,0,,,2024-07-28 13:40:00,0,1,13,6,1,0,22.43526170798898
15091,2024-07-28,14:00:00,Mumbai,Railway Station,Residential,SUV,4.0,101.89,4.17,4.04,Wallet,14.13,Cancelled,1,0,Customer changed plans,Driver not moving,2024-07-28 14:00:00,1,0,14,6,1,0,25.4725
15092,2024-07-28,14:20:00,Mumbai,Tech Park,University,Auto,8.65,202.36,4.5,4.31,Cash,12.55,Completed,0,0,,,2024-07-28 14:20:00,0,1,14,6,1,0,23.394219653179192
15093,2024-07-28,14:40:00,Bengaluru,University,University,Mini,7.44,196.98,4.42,4.07,Wallet,1.4,Cancelled,1,1,Customer changed plans,Customer changed plans,2024-07-28 14:40:00,1,0,14,6,1,0,26.4758064516129
15094,2024-07-28,15:00:00,Bengaluru,Hospital,Mall,Mini,11.34,221.45,4.83,3.7,Cash,3.25,Completed,0,0,,,2024-07-28 15:00:00,0,1,15,6,1,0,19.52821869488536
15095,2024-07-28,15:20:00,Mumbai,Hospital,Railway Station,Auto,8.4,182.93,4.52,4.09,Wallet,8.69,Completed,0,0,,,2024-07-28 15:20:00,0,1,15,6,1,0,21.777380952380952
15096,2024-07-28,15:40:00,Hyderabad,Residential,Hospital,Auto,10.31,253.39,3.98,3.62,UPI,10.23,Completed,0,0,,,2024-07-28 15:40:00,0,1,15,6,1,0,24.577109602327834
15097,2024-07-28,16:00:00,Mumbai,Residential,Railway Station,Mini,6.52,124.18,5.0,3.73,UPI,15.5,Completed,0,0,,,2024-07-28 16:00:00,0,1,16,6,1,0,19.046012269938654
15098,2024-07-28,16:20:00,Bengaluru,University,Tech Park,Prime Sedan,30.81,674.91,4.42,4.15,Cash,4.53,Cancelled,1,1,High fare,High fare,2024-07-28 16:20:00,1,0,16,6,1,0,21.905550146056473
15099,2024-07-28,16:40:00,Hyderabad,Mall,Hospital,Auto,10.5,188.39,4.85,3.36,Cash,2.85,Cancelled,0,0,Driver not moving,Customer changed plans,2024-07-28 16:40:00,1,0,16,6,1,0,17.94190476190476
15100,2024-07-28,17:00:00,Pune,Hospital,Market,Prime Sedan,5.75,164.82,4.48,4.61,Card,2.41,Completed,0,0,,,2024-07-28 17:00:00,0,1,17,6,1,1,28.664347826086956
15101,2024-07-28,17:20:00,Mumbai,Market,Airport,Auto,5.48,164.41,4.37,4.33,Wallet,1.63,Completed,0,0,,,2024-07-28 17:20:00,0,1,17,6,1,1,30.001824817518244
15102,2024-07-28,17:40:00,Delhi,Market,Airport,Bike,13.54,239.37,4.42,5.0,UPI,13.21,Cancelled,1,0,Long wait time,Driver asked to cancel,2024-07-28 17:40:00,1,0,17,6,1,1,17.678729689807977
15103,2024-07-28,18:00:00,Delhi,Mall,Railway Station,Mini,40.63,835.66,3.71,5.0,Card,1.34,Cancelled,0,1,Driver not moving,Long wait time,2024-07-28 18:00:00,1,0,18,6,1,1,20.56756091557962
15104,2024-07-28,18:20:00,Hyderabad,Railway Station,Hospital,Mini,17.81,365.32,3.98,3.7,Cash,13.2,Cancelled,1,1,Driver not moving,Customer changed plans,2024-07-28 18:20:00,1,0,18,6,1,1,20.512071869736104
15105,2024-07-28,18:40:00,Delhi,Mall,Mall,Prime Sedan,8.08,241.93,4.48,4.53,UPI,4.16,Cancelled,0,0,Customer changed plans,Long wait time,2024-07-28 18:40:00,1,0,18,6,1,1,29.941831683168317
15106,2024-07-28,19:00:00,Hyderabad,University,Residential,Mini,1.69,105.16,4.96,4.29,Card,7.81,Completed,0,0,,,2024-07-28 19:00:00,0,1,19,6,1,1,62.22485207100592
15107,2024-07-28,19:20:00,Chennai,Airport,Railway Station,Prime Sedan,4.2,141.68,4.01,4.7,Card,7.1,Cancelled,0,1,Long wait time,High fare,2024-07-28 19:20:00,1,0,19,6,1,1,33.733333333333334
15108,2024-07-28,19:40:00,Hyderabad,Tech Park,Mall,Prime Sedan,5.13,161.06,4.58,4.06,Card,1.58,Cancelled,1,1,Long wait time,Driver asked to cancel,2024-07-28 19:40:00,1,0,19,6,1,1,31.39571150097466
15109,2024-07-28,20:00:00,Hyderabad,Market,Airport,Mini,1.59,100.93,4.71,4.07,Wallet,2.56,Completed,0,0,,,2024-07-28 20:00:00,0,1,20,6,1,1,63.47798742138365
15110,2024-07-28,20:20:00,Hyderabad,Airport,University,Prime Sedan,7.11,175.59,4.56,4.16,Wallet,12.27,Completed,0,0,,,2024-07-28 20:20:00,0,1,20,6,1,1,24.696202531645568
15111,2024-07-28,20:40:00,Delhi,Airport,University,Bike,12.43,284.04,4.17,4.31,UPI,4.98,Cancelled,0,0,High fare,Driver not moving,2024-07-28 20:40:00,1,0,20,6,1,1,22.851166532582464
15112,2024-07-28,21:00:00,Chennai,Airport,Mall,Mini,6.1,176.18,4.45,4.17,Card,19.72,Cancelled,1,1,Long wait time,Long wait time,2024-07-28 21:00:00,1,0,21,6,1,1,28.881967213114756
15113,2024-07-28,21:20:00,Delhi,Mall,Hospital,Auto,14.53,320.31,3.7,4.46,Cash,3.03,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-07-28 21:20:00,1,0,21,6,1,1,22.044735030970408
15114,2024-07-28,21:40:00,Pune,Hospital,Tech Park,Auto,5.42,176.96,5.0,3.95,UPI,7.04,Completed,0,0,,,2024-07-28 21:40:00,0,1,21,6,1,1,32.64944649446495
15115,2024-07-28,22:00:00,Delhi,Tech Park,Airport,Mini,2.54,87.47,5.0,3.52,Card,2.04,Completed,0,0,,,2024-07-28 22:00:00,0,1,22,6,1,0,34.43700787401575
15116,2024-07-28,22:20:00,Pune,Railway Station,Market,Auto,4.71,106.06,4.42,4.0,UPI,9.65,Completed,0,0,,,2024-07-28 22:20:00,0,1,22,6,1,0,22.51804670912951
15117,2024-07-28,22:40:00,Chennai,Mall,Market,Bike,4.29,115.78,4.3,3.98,Wallet,5.98,Completed,0,0,,,2024-07-28 22:40:00,0,1,22,6,1,0,26.988344988344988
15118,2024-07-28,23:00:00,Delhi,Market,Tech Park,SUV,2.01,72.8,4.46,5.0,Cash,1.32,Completed,0,0,,,2024-07-28 23:00:00,0,1,23,6,1,0,36.21890547263682
15119,2024-07-28,23:20:00,Bengaluru,Railway Station,Railway Station,Prime Sedan,3.55,113.57,4.91,4.2,Wallet,7.5,Completed,0,0,,,2024-07-28 23:20:00,0,1,23,6,1,0,31.991549295774647
15120,2024-07-28,23:40:00,Bengaluru,University,Airport,Mini,1.34,59.44,4.41,4.58,UPI,10.09,Completed,0,0,,,2024-07-28 23:40:00,0,1,23,6,1,0,44.35820895522387
15121,2024-07-29,00:00:00,Mumbai,Airport,Tech Park,Prime Sedan,1.24,60.22,4.1,4.15,Wallet,5.78,Completed,0,0,,,2024-07-29 00:00:00,0,1,0,0,0,0,48.564516129032256
15122,2024-07-29,00:20:00,Bengaluru,Residential,Railway Station,Auto,6.0,129.37,4.55,3.69,Cash,4.18,Completed,0,0,,,2024-07-29 00:20:00,0,1,0,0,0,0,21.561666666666667
