booking_id,booking_datetime,city,pickup_location,drop_location,vehicle_type,payment_method,booking_status,is_cancelled,ride_distance,booking_value,driver_rating,customer_rating,wait_time,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,customer_cancel_reason,driver_cancel_reason
10386,2024-05-24 05:40:00,Chennai,Mall,University,Auto,Cash,Completed,0,6.3,162.54,4.48,3.73,3.67,5,4,0,0,25.8,,
10387,2024-05-24 06:00:00,Hyderabad,Market,Airport,Bike,Card,Completed,0,3.19,107.76,4.18,3.66,2.53,6,4,0,0,33.78056426332289,,
10388,2024-05-24 06:20:00,Delhi,Residential,Hospital,Mini,Card,Completed,0,3.14,118.64,4.17,4.28,2.66,6,4,0,0,37.78343949044586,,
10389,2024-05-24 06:40:00,Hyderabad,Airport,Tech Park,Bike,Card,Cancelled,1,10.45,183.04,4.83,4.39,11.98,6,4,0,0,17.51578947368421,Customer changed plans,Customer changed plans
10390,2024-05-24 07:00:00,Mumbai,Mall,Market,Mini,Card,Cancelled,1,11.32,234.23,3.92,3.81,3.39,7,4,0,0,20.691696113074205,High fare,Long wait time
10391,2024-05-24 07:20:00,Bengaluru,Market,Residential,Bike,Cash,Completed,0,3.75,110.01,4.39,3.98,10.84,7,4,0,0,29.336,,
10392,2024-05-24 07:40:00,Hyderabad,University,Mall,Bike,Cash,Completed,0,6.37,178.57,4.69,4.06,5.83,7,4,0,0,28.032967032967036,,
10393,2024-05-24 08:00:00,Mumbai,Airport,Market,SUV,Card,Completed,0,9.75,218.63,4.38,3.97,4.27,8,4,0,1,22.423589743589744,,
10394,2024-05-24 08:20:00,Mumbai,Market,Market,Prime Sedan,Cash,Cancelled,1,5.2,173.34,4.05,3.87,1.03,8,4,0,1,33.33461538461538,Customer changed plans,High fare
10395,2024-05-24 08:40:00,Hyderabad,Tech Park,Mall,Auto,Wallet,Cancelled,1,25.02,642.71,4.55,4.4,16.7,8,4,0,1,25.687849720223824,Driver not moving,Driver asked to cancel
10396,2024-05-24 09:00:00,Delhi,Railway Station,University,Auto,Cash,Cancelled,1,10.54,229.5,4.18,3.96,5.49,9,4,0,1,21.7741935483871,Long wait time,Customer changed plans
10397,2024-05-24 09:20:00,Pune,Railway Station,University,Auto,Cash,Cancelled,1,7.21,184.57,4.23,4.33,4.04,9,4,0,1,25.599167822468797,Driver not moving,Customer changed plans
10398,2024-05-24 09:40:00,Mumbai,Hospital,Airport,Mini,Wallet,Cancelled,1,15.49,444.58,3.63,4.14,5.73,9,4,0,1,28.70109748224661,Customer changed plans,Driver asked to cancel
10399,2024-05-24 10:00:00,Delhi,University,Airport,Bike,UPI,Completed,0,11.15,196.44,4.7,4.17,6.43,10,4,0,1,17.61793721973094,,
10400,2024-05-24 10:20:00,Bengaluru,Market,Residential,Mini,Cash,Cancelled,1,9.81,222.3,4.58,3.96,3.29,10,4,0,1,22.6605504587156,Long wait time,Long wait time
10401,2024-05-24 10:40:00,Chennai,Tech Park,University,Mini,Cash,Completed,0,10.68,289.36,4.59,3.48,4.41,10,4,0,1,27.0936329588015,,
10402,2024-05-24 11:00:00,Hyderabad,Airport,Tech Park,Bike,Card,Cancelled,1,13.01,280.88,4.03,3.98,2.21,11,4,0,0,21.58954650269024,High fare,High fare
10403,2024-05-24 11:20:00,Chennai,Market,Airport,Bike,UPI,Completed,0,4.83,124.5,3.96,4.12,3.4,11,4,0,0,25.77639751552795,,
10404,2024-05-24 11:40:00,Mumbai,Airport,Market,Prime Sedan,Cash,Completed,0,1.37,62.61,4.52,4.12,5.2,11,4,0,0,45.700729927007295,,
10405,2024-05-24 12:00:00,Hyderabad,Mall,Residential,Prime Sedan,Wallet,Cancelled,1,16.34,329.68,4.42,3.79,1.82,12,4,0,0,20.17625458996328,High fare,Driver asked to cancel
10406,2024-05-24 12:20:00,Hyderabad,Railway Station,Railway Station,Bike,UPI,Cancelled,1,8.22,161.23,5.0,3.84,4.74,12,4,0,0,19.61435523114355,Customer changed plans,Driver not moving
10407,2024-05-24 12:40:00,Bengaluru,Airport,Residential,Prime Sedan,Wallet,Cancelled,1,5.56,137.46,4.57,4.56,4.41,12,4,0,0,24.723021582733814,Driver asked to cancel,Driver not moving
10408,2024-05-24 13:00:00,Hyderabad,Market,University,Auto,Card,Completed,0,3.95,104.8,4.04,3.61,3.6,13,4,0,0,26.53164556962025,,
10409,2024-05-24 13:20:00,Pune,Mall,Railway Station,Bike,Cash,Completed,0,3.53,101.45,4.01,4.62,9.75,13,4,0,0,28.739376770538247,,
10410,2024-05-24 13:40:00,Delhi,Airport,University,Bike,Card,Completed,0,8.85,184.28,4.45,3.72,2.27,13,4,0,0,20.8225988700565,,
10411,2024-05-24 14:00:00,Bengaluru,Residential,Residential,Auto,Card,Cancelled,1,7.67,208.33,4.59,4.45,5.77,14,4,0,0,27.16166883963494,Driver asked to cancel,Customer changed plans
10412,2024-05-24 14:20:00,Chennai,Railway Station,Railway Station,Auto,Cash,Completed,0,15.63,426.98,4.75,4.29,3.41,14,4,0,0,27.317978246960973,,
10413,2024-05-24 14:40:00,Chennai,Mall,Tech Park,Auto,Card,Cancelled,1,11.5,224.72,4.48,2.96,5.99,14,4,0,0,19.540869565217392,Customer changed plans,Driver asked to cancel
10414,2024-05-24 15:00:00,Pune,Airport,Residential,Bike,Card,Completed,0,12.86,320.45,4.13,5.0,5.83,15,4,0,0,24.918351477449452,,
10415,2024-05-24 15:20:00,Delhi,Mall,Market,Mini,Wallet,Completed,0,15.1,249.25,4.2,4.97,20.1,15,4,0,0,16.50662251655629,,
10416,2024-05-24 15:40:00,Delhi,Tech Park,Market,Prime Sedan,Cash,Cancelled,1,9.18,230.46,3.93,3.54,25.25,15,4,0,0,25.104575163398696,Long wait time,Driver asked to cancel
10417,2024-05-24 16:00:00,Chennai,Hospital,Mall,Mini,Wallet,Cancelled,1,20.32,414.61,4.77,4.53,3.07,16,4,0,0,20.404035433070867,High fare,Long wait time
10418,2024-05-24 16:20:00,Chennai,Market,Hospital,Prime Sedan,Card,Completed,0,4.63,101.65,4.37,3.96,5.02,16,4,0,0,21.95464362850972,,
10419,2024-05-24 16:40:00,Bengaluru,University,Market,Bike,Cash,Cancelled,1,14.9,264.83,3.26,3.59,3.0,16,4,0,0,17.773825503355702,Driver asked to cancel,Customer changed plans
10420,2024-05-24 17:00:00,Mumbai,Market,Railway Station,SUV,Wallet,Completed,0,1.35,66.19,4.55,3.74,5.77,17,4,0,1,49.029629629629625,,
10421,2024-05-24 17:20:00,Hyderabad,Railway Station,Residential,SUV,Wallet,Completed,0,1.43,70.52,4.34,4.25,3.13,17,4,0,1,49.31468531468531,,
10422,2024-05-24 17:40:00,Pune,Hospital,Airport,SUV,Wallet,Completed,0,2.97,97.64,4.17,4.16,3.01,17,4,0,1,32.87542087542087,,
10423,2024-05-24 18:00:00,Delhi,Market,Mall,Mini,Cash,Completed,0,7.24,181.28,4.44,4.51,3.96,18,4,0,1,25.03867403314917,,
10424,2024-05-24 18:20:00,Mumbai,Mall,Residential,Bike,Wallet,Completed,0,1.2,80.29,4.44,4.45,4.07,18,4,0,1,66.90833333333335,,
10425,2024-05-24 18:40:00,Hyderabad,Hospital,Hospital,Mini,Cash,Completed,0,7.07,152.04,4.59,4.46,1.0,18,4,0,1,21.504950495049503,,
10426,2024-05-24 19:00:00,Pune,Railway Station,Railway Station,Mini,UPI,Completed,0,5.81,154.12,4.5,4.77,4.26,19,4,0,1,26.52667814113597,,
10427,2024-05-24 19:20:00,Pune,Residential,Railway Station,Prime Sedan,Card,Cancelled,1,26.41,508.19,4.46,4.29,17.24,19,4,0,1,19.24233244982961,High fare,Driver not moving
10428,2024-05-24 19:40:00,Delhi,Railway Station,Hospital,Mini,Cash,Completed,0,2.32,131.31,4.21,4.07,3.11,19,4,0,1,56.59913793103449,,
10429,2024-05-24 20:00:00,Mumbai,Residential,Tech Park,Mini,Card,Completed,0,8.58,223.35,4.68,4.3,9.71,20,4,0,1,26.03146853146853,,
10430,2024-05-24 20:20:00,Delhi,Mall,Hospital,Mini,Wallet,Completed,0,11.33,254.85,3.64,5.0,7.4,20,4,0,1,22.49338040600177,,
10431,2024-05-24 20:40:00,Hyderabad,Residential,Residential,Bike,Cash,Cancelled,1,1.47,105.47,4.45,4.28,3.94,20,4,0,1,71.74829931972789,Customer changed plans,Driver not moving
10432,2024-05-24 21:00:00,Delhi,University,Airport,Mini,Wallet,Cancelled,1,19.45,443.6,3.95,3.78,2.73,21,4,0,1,22.80719794344473,Driver asked to cancel,Driver asked to cancel
10433,2024-05-24 21:20:00,Hyderabad,Railway Station,Mall,Prime Sedan,UPI,Completed,0,12.67,285.79,4.27,4.06,2.14,21,4,0,1,22.556432517758488,,
10434,2024-05-24 21:40:00,Chennai,Tech Park,Mall,Auto,Wallet,Cancelled,1,16.47,247.54,4.55,4.0,2.73,21,4,0,1,15.02975106253795,High fare,Driver not moving
10435,2024-05-24 22:00:00,Pune,Residential,University,SUV,Wallet,Completed,0,9.44,182.78,4.23,4.63,1.75,22,4,0,0,19.36228813559322,,
10436,2024-05-24 22:20:00,Pune,Mall,Tech Park,Auto,Card,Completed,0,4.26,117.72,4.27,3.86,1.07,22,4,0,0,27.633802816901408,,
10437,2024-05-24 22:40:00,Pune,Hospital,Tech Park,Prime Sedan,Card,Completed,0,2.1,78.21,4.64,4.3,2.51,22,4,0,0,37.24285714285714,,
10438,2024-05-24 23:00:00,Chennai,Railway Station,Airport,Auto,Wallet,Cancelled,1,13.44,294.91,3.91,4.49,10.28,23,4,0,0,21.942708333333336,Long wait time,High fare
10439,2024-05-24 23:20:00,Pune,Tech Park,Railway Station,Bike,Card,Cancelled,1,5.59,144.67,4.61,4.83,8.05,23,4,0,0,25.88014311270125,Driver asked to cancel,Driver asked to cancel
10440,2024-05-24 23:40:00,Delhi,Tech Park,Residential,Prime Sedan,Cash,Completed,0,1.01,55.06,4.28,4.1,3.54,23,4,0,0,54.51485148514852,,
10441,2024-05-25 00:00:00,Bengaluru,Residential,Tech Park,Prime Sedan,Wallet,Completed,0,6.02,143.33,4.83,4.63,11.14,0,5,1,0,23.80897009966778,,
10442,2024-05-25 00:20:00,Hyderabad,Market,Hospital,Mini,UPI,Cancelled,1,7.63,182.56,4.07,4.59,2.74,0,5,1,0,23.92660550458716,Driver not moving,Driver asked to cancel
10443,2024-05-25 00:40:00,Hyderabad,Residential,Residential,Mini,UPI,Cancelled,1,18.07,430.62,4.54,3.68,1.47,0,5,1,0,23.83065855008301,Driver asked to cancel,Driver not moving
10444,2024-05-25 01:00:00,Pune,Market,Residential,Mini,Cash,Cancelled,1,6.42,124.07,4.51,4.23,16.08,1,5,1,0,19.325545171339563,Customer changed plans,High fare
10445,2024-05-25 01:20:00,Bengaluru,Airport,University,Bike,UPI,Cancelled,1,7.68,155.49,3.71,4.26,6.14,1,5,1,0,20.246093750000004,Driver not moving,High fare
10446,2024-05-25 01:40:00,Chennai,Market,Hospital,Auto,Wallet,Completed,0,7.77,184.55,4.46,5.0,7.47,1,5,1,0,23.751608751608757,,
10447,2024-05-25 02:00:00,Chennai,Tech Park,Market,Mini,Wallet,Cancelled,1,14.67,249.07,4.57,4.66,2.94,2,5,1,0,16.978186775732787,Driver not moving,Driver asked to cancel
10448,2024-05-25 02:20:00,Hyderabad,University,University,Prime Sedan,Cash,Completed,0,4.35,125.93,4.17,4.54,3.21,2,5,1,0,28.949425287356327,,
10449,2024-05-25 02:40:00,Hyderabad,Mall,Hospital,Mini,Wallet,Cancelled,1,10.31,225.09,4.82,3.59,3.61,2,5,1,0,21.83220174587779,Driver not moving,High fare
10450,2024-05-25 03:00:00,Mumbai,Tech Park,Market,Mini,Wallet,Completed,0,5.21,144.4,3.91,4.06,7.99,3,5,1,0,27.715930902111324,,
10451,2024-05-25 03:20:00,Mumbai,Residential,Railway Station,Mini,Wallet,Cancelled,1,17.8,475.89,3.93,3.34,2.17,3,5,1,0,26.735393258426964,Driver asked to cancel,Customer changed plans
10452,2024-05-25 03:40:00,Pune,University,Market,Mini,Card,Cancelled,1,20.49,373.49,4.14,3.36,2.54,3,5,1,0,18.227916056612983,Long wait time,Driver asked to cancel
10453,2024-05-25 04:00:00,Delhi,Airport,Residential,Mini,Card,Cancelled,1,8.61,180.23,4.06,4.22,8.72,4,5,1,0,20.93263646922184,High fare,Customer changed plans
10454,2024-05-25 04:20:00,Pune,Mall,Tech Park,Mini,UPI,Cancelled,1,9.81,241.94,4.46,3.82,23.92,4,5,1,0,24.662589194699287,Long wait time,Driver not moving
10455,2024-05-25 04:40:00,Bengaluru,Railway Station,University,Auto,UPI,Cancelled,1,6.54,193.45,4.61,4.12,4.48,4,5,1,0,29.579510703363912,Customer changed plans,Driver not moving
10456,2024-05-25 05:00:00,Delhi,University,Tech Park,SUV,Card,Completed,0,1.42,72.52,3.92,4.55,2.1,5,5,1,0,51.070422535211264,,
10457,2024-05-25 05:20:00,Hyderabad,Railway Station,Hospital,Auto,Card,Cancelled,1,7.82,205.37,4.16,3.75,1.96,5,5,1,0,26.262148337595907,Driver asked to cancel,Customer changed plans
10458,2024-05-25 05:40:00,Pune,University,Residential,Auto,Cash,Completed,0,7.3,165.92,4.23,4.39,5.6,5,5,1,0,22.72876712328767,,
10459,2024-05-25 06:00:00,Chennai,Tech Park,Market,Bike,Cash,Completed,0,5.91,153.84,4.5,4.46,12.48,6,5,1,0,26.03045685279188,,
10460,2024-05-25 06:20:00,Hyderabad,University,Mall,SUV,Card,Completed,0,6.44,149.22,3.92,4.45,9.58,6,5,1,0,23.17080745341615,,
10461,2024-05-25 06:40:00,Hyderabad,Airport,Railway Station,Mini,Cash,Completed,0,10.41,177.79,3.89,4.56,6.72,6,5,1,0,17.078770413064362,,
10462,2024-05-25 07:00:00,Delhi,Mall,Residential,Mini,Cash,Completed,0,9.83,210.9,4.34,4.45,1.87,7,5,1,0,21.45473041709054,,
10463,2024-05-25 07:20:00,Hyderabad,University,Market,Mini,UPI,Cancelled,1,6.57,159.83,4.44,4.31,5.64,7,5,1,0,24.327245053272453,Driver not moving,Long wait time
10464,2024-05-25 07:40:00,Pune,Hospital,Residential,Bike,Cash,Cancelled,1,18.85,353.53,4.64,3.9,1.35,7,5,1,0,18.75490716180371,Long wait time,Driver not moving
10465,2024-05-25 08:00:00,Hyderabad,Residential,Tech Park,Prime Sedan,UPI,Cancelled,1,1.19,102.24,5.0,3.93,13.76,8,5,1,1,85.91596638655462,High fare,Customer changed plans
10466,2024-05-25 08:20:00,Hyderabad,Airport,Tech Park,Bike,UPI,Completed,0,4.53,158.28,4.13,3.09,2.95,8,5,1,1,34.94039735099338,,
10467,2024-05-25 08:40:00,Delhi,Mall,Tech Park,Auto,Card,Cancelled,1,13.42,325.96,4.08,4.93,3.84,8,5,1,1,24.289120715350226,High fare,Driver not moving
10468,2024-05-25 09:00:00,Delhi,Hospital,Mall,Prime Sedan,Cash,Completed,0,1.67,100.89,4.51,5.0,11.3,9,5,1,1,60.41317365269462,,
10469,2024-05-25 09:20:00,Bengaluru,Market,Hospital,Mini,Cash,Completed,0,1.17,106.87,4.41,4.07,3.71,9,5,1,1,91.34188034188035,,
10470,2024-05-25 09:40:00,Delhi,Airport,Airport,Mini,Wallet,Cancelled,1,4.48,149.89,4.71,4.25,14.23,9,5,1,1,33.45758928571428,Customer changed plans,Driver asked to cancel
10471,2024-05-25 10:00:00,Pune,Market,Market,SUV,UPI,Cancelled,1,7.37,208.03,4.21,4.64,1.0,10,5,1,1,28.22659430122117,Customer changed plans,Customer changed plans
10472,2024-05-25 10:20:00,Mumbai,Market,Mall,Mini,Wallet,Cancelled,1,5.36,153.24,4.06,4.36,2.66,10,5,1,1,28.58955223880597,Customer changed plans,Customer changed plans
10473,2024-05-25 10:40:00,Chennai,Tech Park,Railway Station,Prime Sedan,Card,Completed,0,8.84,249.21,4.62,4.2,8.18,10,5,1,1,28.19117647058824,,
10474,2024-05-25 11:00:00,Hyderabad,University,Mall,Auto,UPI,Completed,0,1.28,67.18,4.37,4.41,9.15,11,5,1,0,52.48437500000001,,
10475,2024-05-25 11:20:00,Delhi,University,Residential,Bike,Cash,Completed,0,4.12,103.95,4.72,5.0,2.82,11,5,1,0,25.23058252427185,,
10476,2024-05-25 11:40:00,Mumbai,Mall,Mall,Bike,UPI,Cancelled,1,12.04,251.3,4.37,4.22,1.69,11,5,1,0,20.87209302325581,Driver asked to cancel,Driver asked to cancel
10477,2024-05-25 12:00:00,Pune,Railway Station,Hospital,Prime Sedan,Card,Cancelled,1,10.35,239.51,4.4,4.42,6.84,12,5,1,0,23.141062801932367,Long wait time,Customer changed plans
10478,2024-05-25 12:20:00,Pune,Airport,Railway Station,Mini,Card,Cancelled,1,4.79,135.94,3.78,4.05,4.63,12,5,1,0,28.379958246346558,Driver asked to cancel,Driver not moving
10479,2024-05-25 12:40:00,Delhi,Railway Station,University,Bike,Card,Cancelled,1,8.41,160.25,4.08,4.26,1.0,12,5,1,0,19.054696789536266,Long wait time,High fare
10480,2024-05-25 13:00:00,Chennai,Railway Station,Tech Park,Bike,Cash,Completed,0,7.26,168.08,4.64,4.67,1.79,13,5,1,0,23.151515151515152,,
10481,2024-05-25 13:20:00,Mumbai,Tech Park,Railway Station,Prime Sedan,Cash,Completed,0,7.42,136.59,5.0,4.23,8.26,13,5,1,0,18.40835579514825,,
10482,2024-05-25 13:40:00,Pune,University,University,Mini,Wallet,Cancelled,1,9.35,187.36,4.86,3.86,6.57,13,5,1,0,20.038502673796792,Customer changed plans,Driver asked to cancel
10483,2024-05-25 14:00:00,Chennai,Residential,University,Auto,Cash,Completed,0,21.29,404.89,4.96,3.51,3.18,14,5,1,0,19.01784875528417,,
10484,2024-05-25 14:20:00,Pune,Airport,Hospital,Auto,Card,Cancelled,1,21.59,455.52,4.29,3.84,1.55,14,5,1,0,21.098656785548865,Driver not moving,Driver asked to cancel
10485,2024-05-25 14:40:00,Delhi,Residential,Hospital,Auto,UPI,Cancelled,1,1.71,78.49,4.51,4.92,7.61,14,5,1,0,45.90058479532164,Driver not moving,High fare
10486,2024-05-25 15:00:00,Bengaluru,Airport,Tech Park,Auto,Wallet,Cancelled,1,6.3,137.25,4.47,4.17,10.43,15,5,1,0,21.785714285714285,Long wait time,Customer changed plans
10487,2024-05-25 15:20:00,Hyderabad,Market,Railway Station,Mini,UPI,Completed,0,2.84,96.48,4.18,3.45,6.83,15,5,1,0,33.971830985915496,,
10488,2024-05-25 15:40:00,Chennai,Residential,Market,Prime Sedan,Wallet,Cancelled,1,9.91,202.14,4.36,3.43,2.18,15,5,1,0,20.39757820383451,Driver asked to cancel,Driver asked to cancel
10489,2024-05-25 16:00:00,Hyderabad,Market,Railway Station,Prime Sedan,Wallet,Cancelled,1,6.57,161.12,4.44,4.45,3.18,16,5,1,0,24.52359208523592,Driver asked to cancel,Customer changed plans
10490,2024-05-25 16:20:00,Bengaluru,Residential,University,Mini,UPI,Cancelled,1,15.05,280.21,4.05,3.46,17.37,16,5,1,0,18.618604651162787,High fare,Driver not moving
10491,2024-05-25 16:40:00,Bengaluru,Airport,Mall,Prime Sedan,Wallet,Completed,0,7.65,154.75,4.5,3.62,5.3,16,5,1,0,20.22875816993464,,
10492,2024-05-25 17:00:00,Bengaluru,University,Railway Station,Mini,Card,Cancelled,1,19.38,440.17,4.53,4.41,19.02,17,5,1,1,22.712590299277608,Customer changed plans,Customer changed plans
10493,2024-05-25 17:20:00,Mumbai,Airport,Railway Station,Bike,UPI,Cancelled,1,22.15,459.17,4.06,4.87,3.25,17,5,1,1,20.730022573363435,Driver asked to cancel,Long wait time
10494,2024-05-25 17:40:00,Bengaluru,Hospital,Airport,Auto,Wallet,Cancelled,1,18.92,411.1,4.05,4.59,4.51,17,5,1,1,21.72832980972516,High fare,Long wait time
10495,2024-05-25 18:00:00,Bengaluru,Tech Park,Mall,Prime Sedan,Card,Completed,0,0.85,89.69,4.34,3.62,1.48,18,5,1,1,105.51764705882351,,
10496,2024-05-25 18:20:00,Hyderabad,Market,Market,Auto,UPI,Cancelled,1,9.27,222.66,4.42,4.54,1.93,18,5,1,1,24.019417475728154,Driver not moving,Customer changed plans
10497,2024-05-25 18:40:00,Mumbai,Tech Park,Residential,Auto,Cash,Cancelled,1,5.87,182.59,4.14,4.81,1.51,18,5,1,1,31.105621805792165,Long wait time,High fare
10498,2024-05-25 19:00:00,Delhi,Market,Tech Park,Prime Sedan,Wallet,Completed,0,6.58,183.51,4.84,3.8,2.12,19,5,1,1,27.88905775075988,,
10499,2024-05-25 19:20:00,Bengaluru,Airport,University,Mini,Cash,Cancelled,1,13.43,341.92,5.0,4.43,7.58,19,5,1,1,25.459419210722267,Long wait time,Long wait time
10500,2024-05-25 19:40:00,Hyderabad,University,Railway Station,Prime Sedan,Cash,Completed,0,6.19,233.84,5.0,4.76,16.96,19,5,1,1,37.77705977382875,,
10501,2024-05-25 20:00:00,Bengaluru,Tech Park,University,Bike,UPI,Completed,0,8.0,243.55,4.21,4.6,5.31,20,5,1,1,30.44375,,
10502,2024-05-25 20:20:00,Delhi,University,Mall,Mini,Wallet,Completed,0,8.32,237.57,4.18,3.41,1.0,20,5,1,1,28.554086538461537,,
10503,2024-05-25 20:40:00,Hyderabad,University,Mall,Bike,Cash,Completed,0,1.19,75.29,4.07,3.91,4.35,20,5,1,1,63.268907563025216,,
10504,2024-05-25 21:00:00,Bengaluru,Railway Station,Residential,Mini,UPI,Cancelled,1,5.5,181.6,4.66,4.11,3.85,21,5,1,1,33.018181818181816,Driver not moving,Long wait time
10505,2024-05-25 21:20:00,Hyderabad,Tech Park,Residential,Mini,UPI,Completed,0,15.76,372.94,4.05,4.17,8.65,21,5,1,1,23.663705583756347,,
10506,2024-05-25 21:40:00,Hyderabad,Hospital,Tech Park,Mini,UPI,Completed,0,0.99,87.43,4.56,4.12,1.75,21,5,1,1,88.31313131313132,,
10507,2024-05-25 22:00:00,Chennai,Market,Airport,Auto,UPI,Cancelled,1,11.21,246.38,4.55,3.63,4.42,22,5,1,0,21.978590544157,Driver not moving,Driver asked to cancel
10508,2024-05-25 22:20:00,Hyderabad,Residential,Railway Station,Bike,Wallet,Completed,0,3.77,109.36,4.76,3.92,11.87,22,5,1,0,29.007957559681696,,
10509,2024-05-25 22:40:00,Pune,Tech Park,Airport,Prime Sedan,UPI,Cancelled,1,5.77,129.61,4.67,3.93,17.62,22,5,1,0,22.4627383015598,Long wait time,Driver not moving
10510,2024-05-25 23:00:00,Mumbai,Residential,Airport,Bike,Wallet,Cancelled,1,12.72,261.97,4.48,4.33,5.78,23,5,1,0,20.595125786163525,Customer changed plans,Driver asked to cancel
10511,2024-05-25 23:20:00,Mumbai,Market,Tech Park,Mini,Wallet,Completed,0,3.04,101.74,4.24,4.02,7.12,23,5,1,0,33.46710526315789,,
10512,2024-05-25 23:40:00,Delhi,Airport,Airport,Bike,Wallet,Cancelled,1,6.16,162.7,4.66,4.16,7.34,23,5,1,0,26.41233766233766,High fare,Long wait time
10513,2024-05-26 00:00:00,Delhi,Mall,Airport,Prime Sedan,Card,Completed,0,1.71,74.63,4.88,3.33,3.13,0,6,1,0,43.64327485380117,,
10514,2024-05-26 00:20:00,Mumbai,Airport,Hospital,Auto,UPI,Cancelled,1,10.18,187.87,4.43,4.56,8.53,0,6,1,0,18.454813359528487,Driver asked to cancel,Driver asked to cancel
10515,2024-05-26 00:40:00,Pune,Railway Station,Market,Prime Sedan,Card,Completed,0,4.15,132.06,4.46,4.25,2.82,0,6,1,0,31.82168674698795,,
10516,2024-05-26 01:00:00,Chennai,Railway Station,Mall,Auto,Wallet,Cancelled,1,2.19,87.03,3.87,4.47,5.21,1,6,1,0,39.73972602739726,High fare,Long wait time
10517,2024-05-26 01:20:00,Hyderabad,Railway Station,Tech Park,Mini,Cash,Completed,0,7.65,163.24,4.1,3.9,1.0,1,6,1,0,21.338562091503267,,
10518,2024-05-26 01:40:00,Mumbai,Railway Station,Hospital,Auto,Wallet,Completed,0,1.63,79.77,4.12,4.21,1.7,1,6,1,0,48.938650306748464,,
10519,2024-05-26 02:00:00,Bengaluru,Residential,University,Bike,Card,Cancelled,1,5.64,162.25,4.18,4.3,3.67,2,6,1,0,28.767730496453904,Long wait time,Customer changed plans
10520,2024-05-26 02:20:00,Bengaluru,Residential,Residential,Auto,Cash,Completed,0,3.85,113.89,4.95,4.09,4.31,2,6,1,0,29.581818181818186,,
10521,2024-05-26 02:40:00,Mumbai,Tech Park,Railway Station,Mini,Wallet,Completed,0,8.89,185.4,4.21,4.23,3.04,2,6,1,0,20.854893138357703,,
10522,2024-05-26 03:00:00,Hyderabad,Hospital,Market,SUV,Wallet,Cancelled,1,9.03,187.83,4.43,4.61,4.45,3,6,1,0,20.800664451827245,Driver not moving,Driver asked to cancel
10523,2024-05-26 03:20:00,Mumbai,Airport,Hospital,Mini,Wallet,Completed,0,4.43,120.06,4.33,4.22,1.11,3,6,1,0,27.101580135440184,,
10524,2024-05-26 03:40:00,Delhi,Mall,Market,Mini,Card,Completed,0,19.08,252.67,4.57,4.61,1.0,3,6,1,0,13.24266247379455,,
10525,2024-05-26 04:00:00,Bengaluru,University,Residential,Bike,Wallet,Completed,0,15.24,325.04,4.18,4.55,9.06,4,6,1,0,21.328083989501312,,
10526,2024-05-26 04:20:00,Mumbai,Residential,Railway Station,SUV,Card,Completed,0,3.39,103.29,3.84,3.53,9.19,4,6,1,0,30.469026548672566,,
10527,2024-05-26 04:40:00,Delhi,University,Airport,Mini,UPI,Cancelled,1,29.98,527.28,4.72,4.72,2.66,4,6,1,0,17.587725150100066,Customer changed plans,Customer changed plans
10528,2024-05-26 05:00:00,Hyderabad,Tech Park,University,SUV,UPI,Completed,0,12.32,232.23,4.47,4.14,5.13,5,6,1,0,18.84983766233766,,
10529,2024-05-26 05:20:00,Bengaluru,Mall,Residential,Auto,Cash,Cancelled,1,9.59,231.23,4.69,4.56,3.17,5,6,1,0,24.111574556830032,Long wait time,Driver not moving
10530,2024-05-26 05:40:00,Mumbai,Residential,Hospital,Mini,Cash,Completed,0,10.04,186.53,4.74,4.32,3.63,5,6,1,0,18.578685258964143,,
10531,2024-05-26 06:00:00,Delhi,Tech Park,Tech Park,Auto,Wallet,Completed,0,2.64,95.39,4.08,3.88,4.74,6,6,1,0,36.13257575757576,,
10532,2024-05-26 06:20:00,Bengaluru,Railway Station,Railway Station,Mini,UPI,Completed,0,16.89,321.43,4.45,2.84,3.89,6,6,1,0,19.0307874481942,,
10533,2024-05-26 06:40:00,Mumbai,Hospital,Residential,Prime Sedan,UPI,Completed,0,1.21,68.33,4.09,5.0,9.88,6,6,1,0,56.47107438016529,,
