Booking ID,Date,Time,City,Pickup Location,Drop Location,Vehicle Type,Ride Distance,Booking Value,Driver Ratings,Customer Rating,Payment Method,Wait Time,Booking Status,Cancelled Rides by Customer,Cancelled Rides by Driver,Reason for cancelling by Customer,Reason for cancelling by Driver
16249,2024-08-13,16:00:00,Chennai,University,Hospital,Mini,3.8,128.79,4.41,3.45,Wallet,4.32,Completed,0,0,,
16250,2024-08-13,16:20:00,Delhi,Tech Park,Airport,Mini,11.43,253.35,4.06,4.24,Cash,14.27,Completed,0,0,,
16251,2024-08-13,16:40:00,Hyderabad,Hospital,University,Prime Sedan,2.02,81.6,4.27,3.92,UPI,6.51,Cancelled,1,1,Long wait time,Long wait time
16252,2024-08-13,17:00:00,Hyderabad,Mall,University,Bike,3.85,111.15,4.38,4.02,UPI,2.8,Completed,0,0,,
16253,2024-08-13,17:20:00,Mumbai,University,Residential,SUV,22.95,372.74,4.87,3.8,Cash,5.83,Completed,0,0,,
16254,2024-08-13,17:40:00,Mumbai,Market,Airport,Prime Sedan,4.42,105.86,5.0,4.67,UPI,3.72,Completed,0,0,,
16255,2024-08-13,18:00:00,Bengaluru,Airport,Tech Park,Prime Sedan,7.45,193.14,5.0,3.67,Card,5.67,Cancelled,1,1,High fare,Driver not moving
16256,2024-08-13,18:20:00,Delhi,University,University,Bike,7.91,244.71,3.95,3.42,Cash,10.75,Cancelled,1,1,Driver asked to cancel,Customer changed plans
16257,2024-08-13,18:40:00,Pune,Mall,Hospital,Bike,3.16,156.13,4.85,4.01,UPI,3.9,Cancelled,1,1,High fare,High fare
16258,2024-08-13,19:00:00,Delhi,Mall,Hospital,Mini,4.1,130.17,4.43,5.0,Cash,4.35,Completed,0,0,,
16259,2024-08-13,19:20:00,Pune,Railway Station,Residential,SUV,9.77,188.76,4.15,4.73,UPI,1.0,Cancelled,1,0,Driver asked to cancel,Customer changed plans
16260,2024-08-13,19:40:00,Mumbai,Mall,Railway Station,Mini,4.44,150.33,4.25,4.92,UPI,6.0,Completed,0,0,,
16261,2024-08-13,20:00:00,Bengaluru,Airport,Tech Park,Auto,4.25,174.6,3.88,4.76,Card,4.08,Cancelled,0,0,Customer changed plans,High fare
16262,2024-08-13,20:20:00,Bengaluru,Mall,University,Mini,4.08,153.12,4.34,4.13,UPI,8.79,Cancelled,0,0,High fare,Long wait time
16263,2024-08-13,20:40:00,Bengaluru,Hospital,Hospital,Mini,17.72,349.62,4.63,4.22,Cash,2.16,Cancelled,0,0,Long wait time,Driver asked to cancel
16264,2024-08-13,21:00:00,Mumbai,Hospital,Hospital,Mini,15.41,329.89,3.95,4.12,Wallet,7.89,Cancelled,0,0,Driver not moving,High fare
16265,2024-08-13,21:20:00,Chennai,Hospital,Railway Station,Mini,8.49,240.34,4.06,3.66,Wallet,7.4,Cancelled,0,1,Customer changed plans,Long wait time
16266,2024-08-13,21:40:00,Hyderabad,University,Mall,Prime Sedan,6.57,204.01,4.26,3.75,UPI,5.93,Cancelled,0,0,High fare,Long wait time
16267,2024-08-13,22:00:00,Chennai,University,Tech Park,Mini,8.16,193.52,4.9,4.57,Cash,14.07,Cancelled,0,0,Long wait time,Driver asked to cancel
16268,2024-08-13,22:20:00,Bengaluru,Hospital,Mall,Prime Sedan,10.27,261.04,3.57,3.93,Wallet,19.19,Completed,0,0,,
16269,2024-08-13,22:40:00,Mumbai,Residential,Railway Station,Auto,10.31,242.61,4.55,4.28,Card,11.09,Cancelled,0,1,Long wait time,High fare
16270,2024-08-13,23:00:00,Delhi,Railway Station,University,SUV,4.49,145.49,4.46,3.77,UPI,1.0,Completed,0,0,,
16271,2024-08-13,23:20:00,Pune,Mall,Market,Prime Sedan,5.65,146.04,4.54,4.09,Cash,2.89,Completed,0,0,,
16272,2024-08-13,23:40:00,Pune,Airport,Hospital,Auto,5.21,152.07,3.59,4.49,Card,1.87,Cancelled,1,0,Driver asked to cancel,Driver not moving
16273,2024-08-14,00:00:00,Delhi,Tech Park,Railway Station,Mini,9.01,188.66,4.07,3.5,UPI,2.42,Cancelled,0,0,Customer changed plans,Driver asked to cancel
16274,2024-08-14,00:20:00,Pune,Residential,Market,SUV,17.15,333.75,4.16,4.24,UPI,11.57,Cancelled,1,0,High fare,Driver asked to cancel
16275,2024-08-14,00:40:00,Mumbai,Railway Station,Airport,Mini,7.48,177.85,3.8,4.52,Card,16.71,Completed,0,0,,
16276,2024-08-14,01:00:00,Pune,Residential,Hospital,Prime Sedan,7.99,186.45,5.0,4.24,UPI,11.29,Cancelled,1,1,Driver asked to cancel,High fare
16277,2024-08-14,01:20:00,Pune,Hospital,Hospital,Mini,3.8,94.12,4.58,3.82,UPI,6.91,Completed,0,0,,
16278,2024-08-14,01:40:00,Chennai,Mall,Airport,Prime Sedan,1.73,66.49,4.68,4.27,UPI,1.98,Completed,0,0,,
16279,2024-08-14,02:00:00,Delhi,University,Airport,Auto,5.52,150.94,4.61,3.64,Cash,4.93,Completed,0,0,,
16280,2024-08-14,02:20:00,Delhi,Residential,Railway Station,Bike,11.79,343.44,3.79,4.17,UPI,9.14,Cancelled,1,1,Long wait time,Customer changed plans
16281,2024-08-14,02:40:00,Chennai,Market,Market,Mini,3.87,123.91,3.78,3.82,Wallet,18.86,Cancelled,1,1,Driver not moving,Driver not moving
16282,2024-08-14,03:00:00,Hyderabad,Airport,Hospital,Prime Sedan,1.39,72.55,4.73,3.93,Card,12.54,Completed,0,0,,
16283,2024-08-14,03:20:00,Mumbai,Hospital,Mall,Auto,10.58,238.64,3.95,5.0,UPI,3.78,Cancelled,1,1,Driver not moving,Driver not moving
16284,2024-08-14,03:40:00,Mumbai,Residential,Airport,SUV,9.83,213.41,4.48,4.77,UPI,4.17,Cancelled,0,0,Long wait time,Customer changed plans
16285,2024-08-14,04:00:00,Delhi,Hospital,Hospital,SUV,4.63,119.98,3.98,4.46,Wallet,4.66,Completed,0,0,,
16286,2024-08-14,04:20:00,Hyderabad,Airport,Airport,Mini,4.2,117.95,4.04,4.42,UPI,8.73,Cancelled,1,0,Long wait time,Long wait time
16287,2024-08-14,04:40:00,Chennai,Market,Railway Station,Prime Sedan,5.87,144.69,4.31,4.45,Card,2.53,Completed,0,0,,
16288,2024-08-14,05:00:00,Chennai,Tech Park,Residential,Prime Sedan,4.91,116.51,3.93,4.24,Cash,5.25,Cancelled,1,0,Customer changed plans,Driver asked to cancel
16289,2024-08-14,05:20:00,Bengaluru,Residential,Railway Station,Auto,20.01,474.22,3.52,4.15,Wallet,7.03,Cancelled,0,1,High fare,High fare
16290,2024-08-14,05:40:00,Chennai,University,Tech Park,SUV,5.74,148.09,4.37,3.98,Wallet,8.51,Completed,0,0,,
16291,2024-08-14,06:00:00,Mumbai,Residential,Residential,Auto,9.33,185.23,5.0,4.28,Card,5.78,Cancelled,1,1,Driver asked to cancel,High fare
16292,2024-08-14,06:20:00,Delhi,Market,Market,Bike,6.42,154.35,4.59,3.71,Card,5.04,Completed,0,0,,
16293,2024-08-14,06:40:00,Delhi,Railway Station,Market,Prime Sedan,9.57,183.54,3.92,4.31,Cash,8.99,Completed,0,0,,
16294,2024-08-14,07:00:00,Pune,Hospital,Railway Station,SUV,4.76,139.03,4.12,4.8,Wallet,6.96,Completed,0,0,,
16295,2024-08-14,07:20:00,Delhi,Mall,University,Auto,4.62,135.1,4.28,4.53,Cash,10.44,Completed,0,0,,
16296,2024-08-14,07:40:00,Mumbai,Tech Park,Railway Station,Auto,7.44,160.81,4.36,4.31,Card,3.79,Cancelled,0,1,Long wait time,Driver asked to cancel
16297,2024-08-14,08:00:00,Mumbai,Airport,University,Auto,4.13,147.36,4.03,3.54,UPI,19.46,Cancelled,1,0,Long wait time,Driver asked to cancel
16298,2024-08-14,08:20:00,Bengaluru,Tech Park,Airport,Bike,5.52,145.39,4.78,4.03,Card,11.38,Cancelled,1,0,High fare,Customer changed plans
16299,2024-08-14,08:40:00,Bengaluru,University,Railway Station,Mini,11.44,288.62,4.12,5.0,Card,11.24,Completed,0,0,,
16300,2024-08-14,09:00:00,Bengaluru,Railway Station,Tech Park,Prime Sedan,15.77,362.7,4.39,4.34,UPI,4.18,Completed,0,0,,
16301,2024-08-14,09:20:00,Delhi,Market,Airport,Auto,24.28,527.3,4.94,3.84,Card,2.46,Cancelled,1,1,Driver asked to cancel,Customer changed plans
16302,2024-08-14,09:40:00,Pune,Market,Hospital,Mini,10.84,229.98,4.28,4.29,Wallet,1.64,Cancelled,1,1,Customer changed plans,Driver not moving
16303,2024-08-14,10:00:00,Delhi,University,University,Auto,9.02,213.98,5.0,4.39,Card,25.9,Cancelled,0,0,Driver asked to cancel,High fare
16304,2024-08-14,10:20:00,Hyderabad,Railway Station,Railway Station,Auto,3.46,149.29,4.49,4.25,Card,12.52,Cancelled,1,0,Long wait time,High fare
16305,2024-08-14,10:40:00,Chennai,Railway Station,Airport,Auto,14.58,361.06,4.16,4.35,Cash,3.79,Cancelled,0,0,High fare,Customer changed plans
16306,2024-08-14,11:00:00,Pune,Market,Hospital,SUV,19.45,361.61,4.25,3.9,UPI,2.43,Cancelled,1,0,Driver asked to cancel,High fare
16307,2024-08-14,11:20:00,Delhi,University,Airport,Mini,5.32,120.16,4.13,5.0,Wallet,8.28,Cancelled,1,1,Customer changed plans,High fare
16308,2024-08-14,11:40:00,Pune,Airport,Residential,Mini,22.99,443.73,3.81,4.16,Card,4.71,Completed,0,0,,
16309,2024-08-14,12:00:00,Bengaluru,Residential,Railway Station,Mini,15.59,356.88,3.06,4.23,Wallet,9.19,Completed,0,0,,
16310,2024-08-14,12:20:00,Bengaluru,University,Tech Park,Auto,10.93,236.03,4.03,4.09,Cash,3.59,Cancelled,1,0,Customer changed plans,Driver not moving
16311,2024-08-14,12:40:00,Delhi,Hospital,Airport,SUV,6.55,149.35,3.6,4.95,Card,6.44,Cancelled,1,0,Long wait time,Long wait time
16312,2024-08-14,13:00:00,Bengaluru,Tech Park,University,SUV,2.59,85.67,3.99,4.1,Wallet,9.27,Cancelled,1,1,Customer changed plans,Long wait time
16313,2024-08-14,13:20:00,Mumbai,Tech Park,Airport,Bike,20.06,338.36,4.76,3.89,Card,19.53,Cancelled,0,0,High fare,Driver asked to cancel
16314,2024-08-14,13:40:00,Bengaluru,Residential,Railway Station,Bike,2.34,72.95,4.19,4.57,UPI,7.39,Completed,0,0,,
16315,2024-08-14,14:00:00,Pune,Railway Station,University,Mini,20.67,406.19,4.92,3.82,Cash,3.12,Cancelled,0,0,Customer changed plans,Long wait time
16316,2024-08-14,14:20:00,Delhi,University,Residential,Mini,22.17,366.61,4.15,3.61,Wallet,1.0,Completed,0,0,,
16317,2024-08-14,14:40:00,Hyderabad,Airport,Hospital,Auto,3.52,120.08,4.66,4.11,Card,5.03,Completed,0,0,,
16318,2024-08-14,15:00:00,Pune,Market,Airport,Mini,2.32,87.12,4.3,4.16,Card,6.45,Completed,0,0,,
16319,2024-08-14,15:20:00,Chennai,Market,Mall,Mini,5.2,146.07,4.19,4.86,Wallet,8.29,Completed,0,0,,
16320,2024-08-14,15:40:00,Pune,Railway Station,Residential,Bike,6.9,162.36,4.85,3.7,UPI,18.25,Cancelled,1,0,Driver asked to cancel,Driver not moving
16321,2024-08-14,16:00:00,Pune,Airport,Mall,Auto,4.86,130.05,5.0,4.15,UPI,6.97,Completed,0,0,,
16322,2024-08-14,16:20:00,Delhi,Hospital,University,Mini,5.13,142.54,4.2,4.02,Cash,13.31,Cancelled,1,0,Driver not moving,High fare
16323,2024-08-14,16:40:00,Mumbai,Market,Market,Prime Sedan,7.09,149.89,3.96,3.7,Cash,9.5,Completed,0,0,,
16324,2024-08-14,17:00:00,Mumbai,Tech Park,Airport,Bike,19.58,373.77,4.33,3.85,UPI,4.32,Completed,0,0,,
16325,2024-08-14,17:20:00,Pune,Airport,University,Auto,6.44,179.95,4.46,4.48,UPI,6.42,Cancelled,1,0,Driver not moving,Long wait time
16326,2024-08-14,17:40:00,Delhi,Residential,Mall,Prime Sedan,11.54,274.21,4.56,5.0,Cash,13.78,Cancelled,1,0,Customer changed plans,Long wait time
16327,2024-08-14,18:00:00,Delhi,Tech Park,Residential,Mini,2.68,116.54,4.39,4.57,UPI,1.26,Completed,0,0,,
16328,2024-08-14,18:20:00,Pune,Hospital,Tech Park,SUV,7.81,172.82,4.04,4.88,UPI,6.24,Completed,0,0,,
16329,2024-08-14,18:40:00,Delhi,Airport,University,Mini,5.52,162.47,5.0,2.94,Card,1.7,Cancelled,1,1,Long wait time,Driver not moving
16330,2024-08-14,19:00:00,Delhi,Hospital,University,SUV,11.29,213.36,4.04,4.15,Cash,2.82,Completed,0,0,,
16331,2024-08-14,19:20:00,Delhi,Airport,Hospital,Mini,2.49,141.07,4.29,4.21,Cash,14.4,Cancelled,1,1,Long wait time,Long wait time
16332,2024-08-14,19:40:00,Chennai,Airport,Airport,Mini,16.74,361.96,4.75,4.73,Card,2.35,Cancelled,0,0,Customer changed plans,Driver not moving
16333,2024-08-14,20:00:00,Mumbai,Market,Railway Station,Bike,5.35,179.94,3.98,5.0,UPI,1.17,Completed,0,0,,
16334,2024-08-14,20:20:00,Hyderabad,University,Residential,Mini,3.99,157.9,4.34,4.45,Wallet,5.92,Completed,0,0,,
16335,2024-08-14,20:40:00,Bengaluru,Market,University,SUV,22.01,494.4,4.56,4.14,Cash,8.26,Cancelled,0,0,Customer changed plans,Customer changed plans
16336,2024-08-14,21:00:00,Hyderabad,Tech Park,Hospital,Prime Sedan,8.78,238.44,4.42,3.97,UPI,1.0,Cancelled,0,0,Driver not moving,Driver asked to cancel
16337,2024-08-14,21:20:00,Chennai,Mall,Airport,Auto,6.97,232.12,4.51,4.16,Wallet,19.62,Cancelled,0,0,High fare,Long wait time
16338,2024-08-14,21:40:00,Mumbai,Tech Park,Tech Park,Mini,2.47,130.45,4.26,3.64,Cash,4.82,Cancelled,1,1,Customer changed plans,Driver asked to cancel
16339,2024-08-14,22:00:00,Chennai,Hospital,Mall,Bike,3.48,110.55,4.45,3.6,UPI,8.96,Cancelled,1,0,Driver not moving,Driver asked to cancel
16340,2024-08-14,22:20:00,Hyderabad,Hospital,Market,Mini,2.57,80.35,4.09,4.37,Card,2.53,Completed,0,0,,
16341,2024-08-14,22:40:00,Pune,Tech Park,Railway Station,Auto,7.44,201.01,3.76,4.13,Card,8.79,Cancelled,1,0,Driver not moving,Customer changed plans
16342,2024-08-14,23:00:00,Hyderabad,Mall,Hospital,Mini,15.45,376.65,4.11,4.0,Card,5.35,Cancelled,0,1,Long wait time,Customer changed plans
16343,2024-08-14,23:20:00,Hyderabad,Tech Park,Airport,SUV,9.27,201.07,4.36,4.81,Cash,6.91,Cancelled,1,1,Customer changed plans,High fare
16344,2024-08-14,23:40:00,Chennai,Railway Station,University,Mini,7.78,159.39,4.55,5.0,Wallet,9.96,Completed,0,0,,
16345,2024-08-15,00:00:00,Mumbai,Airport,Mall,Auto,7.11,158.65,4.78,4.02,UPI,8.71,Completed,0,0,,
16346,2024-08-15,00:20:00,Bengaluru,Tech Park,Residential,Mini,13.04,248.7,4.9,3.82,UPI,2.02,Completed,0,0,,
16347,2024-08-15,00:40:00,Chennai,University,Tech Park,Mini,6.18,187.35,3.82,4.8,UPI,1.59,Cancelled,0,0,Customer changed plans,Customer changed plans
16348,2024-08-15,01:00:00,Delhi,Mall,Mall,Prime Sedan,2.0,72.32,3.99,3.75,Cash,9.66,Completed,0,0,,
16349,2024-08-15,01:20:00,Hyderabad,Hospital,Mall,SUV,14.33,335.83,4.19,3.82,Card,4.61,Completed,0,0,,
16350,2024-08-15,01:40:00,Chennai,University,Residential,SUV,2.98,110.71,4.46,4.51,Card,6.55,Completed,0,0,,
16351,2024-08-15,02:00:00,Delhi,Market,Airport,Auto,1.74,81.99,4.32,4.56,UPI,6.84,Completed,0,0,,
16352,2024-08-15,02:20:00,Pune,Mall,Mall,Bike,8.98,204.81,4.6,4.23,Wallet,11.77,Cancelled,1,0,High fare,Driver not moving
16353,2024-08-15,02:40:00,Delhi,Airport,University,SUV,1.13,62.55,4.47,4.22,UPI,4.87,Completed,0,0,,
16354,2024-08-15,03:00:00,Pune,Market,Mall,Prime Sedan,7.2,120.18,4.6,5.0,Card,7.17,Completed,0,0,,
16355,2024-08-15,03:20:00,Mumbai,Mall,Railway Station,Mini,8.19,189.82,3.84,4.15,UPI,5.95,Cancelled,1,1,Customer changed plans,Long wait time
16356,2024-08-15,03:40:00,Mumbai,Residential,Market,Prime Sedan,10.02,212.71,4.38,4.8,UPI,2.62,Cancelled,1,0,Driver not moving,Customer changed plans
16357,2024-08-15,04:00:00,Delhi,Hospital,Hospital,Auto,9.32,192.49,4.41,4.41,Cash,5.68,Completed,0,0,,
16358,2024-08-15,04:20:00,Mumbai,Hospital,Mall,Prime Sedan,2.33,83.62,4.42,4.97,UPI,2.83,Completed,0,0,,
16359,2024-08-15,04:40:00,Mumbai,Railway Station,Residential,SUV,13.06,288.43,4.34,3.84,UPI,7.19,Cancelled,1,0,High fare,Driver asked to cancel
16360,2024-08-15,05:00:00,Pune,Railway Station,University,Auto,7.03,113.32,4.92,4.18,Wallet,7.06,Completed,0,0,,
16361,2024-08-15,05:20:00,Pune,Airport,Tech Park,Mini,5.45,151.52,4.36,3.91,Card,2.4,Cancelled,1,0,Driver not moving,Long wait time
16362,2024-08-15,05:40:00,Chennai,Airport,University,Auto,2.48,86.12,3.95,3.74,UPI,1.0,Completed,0,0,,
16363,2024-08-15,06:00:00,Pune,Market,Residential,Mini,14.91,313.56,3.95,4.93,Cash,5.63,Completed,0,0,,
16364,2024-08-15,06:20:00,Mumbai,University,Airport,SUV,13.95,241.96,4.16,4.26,Cash,6.59,Completed,0,0,,
16365,2024-08-15,06:40:00,Bengaluru,Market,Mall,Auto,4.85,130.82,3.95,3.81,Card,3.91,Cancelled,1,0,Driver asked to cancel,Long wait time
16366,2024-08-15,07:00:00,Mumbai,Mall,Airport,Mini,10.05,272.46,4.96,4.17,Card,14.62,Cancelled,1,0,Driver asked to cancel,Driver asked to cancel
16367,2024-08-15,07:20:00,Mumbai,University,Residential,Bike,11.81,287.27,4.87,3.43,UPI,6.64,Cancelled,0,1,Long wait time,Driver not moving
16368,2024-08-15,07:40:00,Hyderabad,Hospital,Mall,Auto,5.93,125.13,4.15,4.19,UPI,3.23,Cancelled,1,0,Long wait time,Long wait time
16369,2024-08-15,08:00:00,Chennai,Residential,Residential,Auto,14.06,311.4,4.5,4.56,Wallet,2.25,Cancelled,0,1,Driver asked to cancel,Customer changed plans
16370,2024-08-15,08:20:00,Chennai,Airport,Market,Mini,14.55,357.5,4.24,4.96,Card,2.46,Completed,0,0,,
16371,2024-08-15,08:40:00,Mumbai,Airport,Mall,Bike,1.49,112.42,4.27,2.94,Card,2.5,Completed,0,0,,
16372,2024-08-15,09:00:00,Pune,Market,Hospital,Prime Sedan,11.51,270.15,4.12,3.98,UPI,1.5,Cancelled,1,1,Driver not moving,Customer changed plans
16373,2024-08-15,09:20:00,Hyderabad,University,Tech Park,Bike,4.94,189.52,4.55,4.49,Cash,9.38,Cancelled,0,1,Driver not moving,High fare
16374,2024-08-15,09:40:00,Chennai,Hospital,University,Auto,3.65,131.86,4.29,4.45,Wallet,10.78,Cancelled,1,0,High fare,Driver not moving
16375,2024-08-15,10:00:00,Pune,Mall,Mall,Mini,1.16,95.95,4.21,3.97,UPI,13.42,Completed,0,0,,
16376,2024-08-15,10:20:00,Hyderabad,Mall,Mall,Bike,7.73,231.07,4.2,4.3,Card,1.28,Cancelled,0,1,Customer changed plans,Customer changed plans
16377,2024-08-15,10:40:00,Pune,Airport,Mall,SUV,5.8,167.27,4.72,4.07,Wallet,13.27,Cancelled,1,0,High fare,Long wait time
16378,2024-08-15,11:00:00,Delhi,Railway Station,University,Prime Sedan,4.75,110.6,4.05,4.27,Card,4.77,Completed,0,0,,
16379,2024-08-15,11:20:00,Mumbai,Airport,Tech Park,Mini,12.02,263.02,4.14,4.88,UPI,7.29,Cancelled,1,0,Driver not moving,Driver asked to cancel
16380,2024-08-15,11:40:00,Delhi,Airport,Market,Mini,41.59,745.84,4.11,4.65,Card,8.52,Cancelled,1,1,Driver asked to cancel,Long wait time
16381,2024-08-15,12:00:00,Bengaluru,University,Residential,Mini,10.12,167.84,4.6,3.76,UPI,5.39,Completed,0,0,,
16382,2024-08-15,12:20:00,Pune,Airport,Hospital,SUV,5.78,156.76,4.92,3.83,Card,13.84,Cancelled,0,0,Long wait time,Long wait time
16383,2024-08-15,12:40:00,Mumbai,Hospital,Tech Park,Mini,14.35,300.36,4.11,4.55,UPI,18.62,Cancelled,0,0,High fare,Customer changed plans
16384,2024-08-15,13:00:00,Mumbai,University,Airport,Bike,3.16,84.84,4.86,3.61,UPI,10.79,Completed,0,0,,
16385,2024-08-15,13:20:00,Pune,Hospital,Railway Station,Auto,4.98,143.99,4.75,4.4,Card,10.59,Completed,0,0,,
16386,2024-08-15,13:40:00,Pune,Airport,University,Prime Sedan,8.12,188.56,4.0,4.58,UPI,12.65,Cancelled,0,0,Driver asked to cancel,High fare
16387,2024-08-15,14:00:00,Hyderabad,Market,Tech Park,SUV,8.18,218.54,4.43,4.02,Cash,5.17,Completed,0,0,,
16388,2024-08-15,14:20:00,Delhi,Railway Station,Mall,Bike,13.32,284.13,3.96,4.2,Cash,2.63,Completed,0,0,,
16389,2024-08-15,14:40:00,Hyderabad,Market,University,Bike,19.14,351.44,4.23,4.66,Card,1.0,Completed,0,0,,
16390,2024-08-15,15:00:00,Delhi,Mall,Airport,Bike,13.11,269.76,3.85,5.0,UPI,6.51,Cancelled,1,0,High fare,Long wait time
16391,2024-08-15,15:20:00,Mumbai,Market,Mall,Prime Sedan,19.25,370.94,4.2,4.54,UPI,4.04,Completed,0,0,,
16392,2024-08-15,15:40:00,Pune,Airport,Railway Station,Mini,19.82,397.96,4.25,4.32,Cash,2.94,Cancelled,1,1,Customer changed plans,Driver asked to cancel
16393,2024-08-15,16:00:00,Mumbai,Airport,Airport,Mini,8.97,202.21,4.01,3.67,Cash,1.0,Completed,0,0,,
16394,2024-08-15,16:20:00,Delhi,Railway Station,Airport,Auto,6.53,137.57,4.49,3.29,Cash,1.56,Completed,0,0,,
16395,2024-08-15,16:40:00,Mumbai,Hospital,Mall,Prime Sedan,11.21,234.78,4.75,4.09,UPI,13.28,Cancelled,1,0,Driver asked to cancel,Long wait time
16396,2024-08-15,17:00:00,Hyderabad,Residential,Market,Auto,1.65,77.85,4.53,4.72,Wallet,11.66,Completed,0,0,,
16397,2024-08-15,17:20:00,Hyderabad,Residential,Railway Station,Auto,13.29,282.78,3.9,4.43,Card,16.55,Cancelled,1,1,Long wait time,High fare
16398,2024-08-15,17:40:00,Pune,Residential,University,Mini,12.17,199.16,4.78,4.61,Cash,1.14,Completed,0,0,,
16399,2024-08-15,18:00:00,Chennai,Tech Park,Airport,Mini,3.06,150.15,4.41,4.39,Card,3.85,Completed,0,0,,
16400,2024-08-15,18:20:00,Mumbai,Railway Station,University,Auto,18.02,355.5,4.06,4.5,Cash,3.42,Cancelled,1,0,Driver not moving,Customer changed plans
16401,2024-08-15,18:40:00,Mumbai,Tech Park,Airport,Bike,14.87,245.97,4.28,4.11,Cash,8.3,Cancelled,0,0,Long wait time,Driver asked to cancel
16402,2024-08-15,19:00:00,Mumbai,Airport,Mall,Prime Sedan,10.77,284.74,4.79,4.66,Wallet,3.1,Cancelled,0,0,High fare,Driver asked to cancel
16403,2024-08-15,19:20:00,Mumbai,Residential,Hospital,SUV,6.46,152.43,4.34,4.76,Card,2.72,Completed,0,0,,
16404,2024-08-15,19:40:00,Pune,University,University,Bike,18.46,338.75,4.15,4.41,Wallet,2.86,Completed,0,0,,
16405,2024-08-15,20:00:00,Delhi,Residential,Hospital,Prime Sedan,1.8,121.49,4.3,4.3,UPI,5.37,Cancelled,0,0,High fare,Long wait time
16406,2024-08-15,20:20:00,Mumbai,Tech Park,Tech Park,Bike,7.01,170.43,3.86,3.32,Card,6.61,Completed,0,0,,
16407,2024-08-15,20:40:00,Mumbai,Mall,Tech Park,Mini,11.6,206.65,4.06,4.2,Wallet,4.47,Cancelled,0,1,Driver not moving,Customer changed plans
16408,2024-08-15,21:00:00,Bengaluru,Railway Station,Railway Station,Mini,15.82,338.49,4.56,4.2,UPI,3.68,Completed,0,0,,
16409,2024-08-15,21:20:00,Bengaluru,Market,Mall,Prime Sedan,14.6,359.56,4.29,4.34,Card,13.02,Cancelled,0,0,Long wait time,Driver asked to cancel
16410,2024-08-15,21:40:00,Bengaluru,Hospital,Hospital,SUV,2.84,141.09,4.22,4.9,Wallet,1.99,Completed,0,0,,
16411,2024-08-15,22:00:00,Delhi,Tech Park,Railway Station,Mini,9.96,228.66,4.34,4.21,Cash,3.53,Completed,0,0,,
16412,2024-08-15,22:20:00,Pune,Hospital,Hospital,Bike,8.27,180.08,4.61,5.0,Card,7.25,Completed,0,0,,
16413,2024-08-15,22:40:00,Delhi,Railway Station,Hospital,Mini,1.52,72.28,5.0,4.25,Wallet,5.46,Cancelled,1,0,Driver asked to cancel,Long wait time
16414,2024-08-15,23:00:00,Mumbai,Mall,Market,Mini,2.63,99.97,3.32,4.63,Card,9.47,Completed,0,0,,
16415,2024-08-15,23:20:00,Hyderabad,Hospital,University,Prime Sedan,1.17,62.55,4.32,4.25,Wallet,2.23,Completed,0,0,,
16416,2024-08-15,23:40:00,Delhi,Airport,Residential,Mini,1.52,69.04,4.23,3.58,Cash,1.0,Completed,0,0,,
16417,2024-08-16,00:00:00,Delhi,Mall,Mall,Auto,2.84,111.35,4.79,4.28,UPI,4.46,Completed,0,0,,
16418,2024-08-16,00:20:00,Pune,Residential,Residential,SUV,6.63,159.2,4.3,3.89,UPI,11.3,Cancelled,1,1,High fare,Customer changed plans
16419,2024-08-16,00:40:00,Hyderabad,Railway Station,Airport,Prime Sedan,6.91,176.25,4.17,4.75,UPI,10.49,Cancelled,0,0,Driver asked to cancel,Customer changed plans
16420,2024-08-16,01:00:00,Chennai,Hospital,Railway Station,Auto,9.74,155.07,4.24,4.16,Cash,7.53,Cancelled,1,1,Driver not moving,Customer changed plans
16421,2024-08-16,01:20:00,Chennai,University,Residential,Prime Sedan,4.38,102.78,4.84,3.78,Card,3.35,Completed,0,0,,
16422,2024-08-16,01:40:00,Hyderabad,University,Residential,Auto,16.38,407.5,3.72,4.75,Wallet,4.31,Cancelled,0,1,Long wait time,Driver asked to cancel
16423,2024-08-16,02:00:00,Pune,Residential,Residential,Prime Sedan,14.0,302.91,4.44,4.62,Cash,6.97,Cancelled,1,1,Driver asked to cancel,Customer changed plans
16424,2024-08-16,02:20:00,Hyderabad,Tech Park,Market,Bike,9.45,135.5,4.48,4.97,Cash,6.28,Completed,0,0,,
16425,2024-08-16,02:40:00,Chennai,Railway Station,University,Bike,21.13,381.65,4.92,4.66,UPI,10.13,Cancelled,0,1,Driver not moving,Customer changed plans
16426,2024-08-16,03:00:00,Pune,Railway Station,Tech Park,Auto,8.86,211.58,3.9,4.41,UPI,1.0,Completed,0,0,,
16427,2024-08-16,03:20:00,Bengaluru,Railway Station,University,SUV,2.06,71.83,4.14,4.37,UPI,5.58,Completed,0,0,,
16428,2024-08-16,03:40:00,Delhi,Residential,University,Auto,11.37,210.16,4.51,4.46,Card,9.3,Completed,0,0,,
